id,first_name,last_name,player_type,active,bats,throws,birth_year,bbref_id,mlb_id,bp_id,cbs_id,espn_id,fg_id
melviti01,Tim,Melville,p,1,r,r,1989,melviti01,543532,60016,1744705,31803,9149
mendero01,Roman,Mendez,p,1,r,r,1990,mendero01,542669,59932,1759050,31747,10307
mendeyo01,Yohander,Mendez,p,1,l,l,1995,mendeyo01,622795,101198,2210227,34875,14391
mengdda01,Daniel,Mengden,p,1,r,r,1993,mengdda01,596043,105384,2170126,35096,16980
merceme01,Melvin,Mercedes,p,1,r,r,1990,merceme01,542235,59095,2027407,32590,10181
mercejo03,Jordy,Mercer,h,1,r,r,1986,mercejo03,474568,58450,1667441,30687,6547
merriwh01,Whit,Merrifield,h,1,r,r,1989,merriwh01,593160,67175,1961293,32422,11281
merriry01,Ryan,Merritt,p,1,l,l,1992,merriry01,607320,70558,2159729,33644,13688
mesame01,Melky,Mesa,h,1,r,r,1987,mesame01,444859,52280,1670557,31022,447
mesorde01,Devin,Mesoraco,h,1,r,r,1988,mesorde01,519023,56104,1660451,29950,5666
meyeral01,Alex,Meyer,p,1,r,r,1990,meyeral01,543542,70760,1894638,32173,12833
middlwi01,Will,Middlebrooks,h,1,r,r,1988,middlwi01,519025,58259,1805190,31232,7002
middlke01,Keynan,Middleton,p,1,r,r,1993,middlke01,641871,102675,2444540,36045,15264
mijarjo01,Jose,Mijares,p,1,l,l,1984,mijarjo01,467726,46329,580593,29236,4140
mikolmi01,Miles,Mikolas,p,1,r,r,1988,mikolmi01,571945,60625,1946522,32116,9803
mileywa01,Wade,Miley,p,1,l,l,1986,mileywa01,489119,58453,1716842,31094,8779
millean01,Andrew,Miller,p,1,l,l,1985,millean01,453192,49617,1116708,28563,6785
millebr02,Brad,Miller,h,1,l,r,1989,millebr02,543543,65980,1953818,32206,12775
milleco01,Corky,Miller,h,1,r,r,1976,milleco01,280061,790,174722,4951,342
milleji02,Jim,Miller,p,1,r,r,1982,milleji02,461848,45560,589253,29233,7458
milleju02,Justin,Miller,p,1,r,r,1987,milleju02,502522,58260,1810726,31364,8580
millemi01,Mike,Miller,h,1,r,r,1989,millemi01,623166,101248,2121060,33038,13891
millesh01,Shelby,Miller,p,1,r,r,1990,millesh01,571946,60626,1739603,30738,10197
millsal02,Alec,Mills,p,1,r,r,1991,millsal02,621219,100555,2210232,34863,13834
millsbr02,Brad,Mills,p,1,r,l,1985,millsbr02,502166,56121,1663605,30201,4420
milneho01,Hoby,Milner,p,1,l,l,1991,milneho01,571948,70361,2504136,36088,13346
milonto01,Tommy,Milone,p,1,l,l,1987,milonto01,543548,58459,1846229,31706,7608
minayju01,Juan,Minaya,p,1,r,r,1990,minayju01,573668,60317,2210084,34845,10341
minerza01,Zach,Miner,p,1,r,r,1982,minerza01,435261,31357,541106,28479,3193
minormi01,Mike,Minor,p,1,r,l,1987,minormi01,501985,59266,1735792,30624,10021
minteaj01,A.J.,Minter,p,1,l,l,1993,minteaj01,621345,108235,2449982,36133,18655
miranar01,Ariel,Miranda,p,1,l,l,1989,miranar01,664641,106487,2226885,35305,17526
mitchbr01,Bryan,Mitchell,p,1,l,r,1991,mitchbr01,571951,66570,2040767,31910,11479
molinma01,Marcos,Molina,p,1,r,r,1995,,622506,100960,2167358,33761,sa503994
molinya01,Yadier,Molina,h,1,r,r,1982,molinya01,425877,31391,390815,5986,7007
mollsa01,Sam,Moll,p,1,l,l,1992,mollsa01,594580,102052,2118910,34928,14874
molledu01,Dustin,Molleken,p,1,l,r,1984,molledu01,451783,46387,1941516,32069,6200
moncayo01,Yoan,Moncada,h,1,s,r,1995,moncayo01,660162,105432,2170320,33984,17232
moncrca01,Carlos,Moncrief,h,1,l,r,1988,moncrca01,519037,58261,2043842,32711,7511
mondera02,Raul,Mondesi,h,1,s,r,1995,mondera02,609275,100344,2044531,32821,13769
moneljo01,Johnny,Monell,h,1,l,r,1986,moneljo01,476192,56135,1733550,30561,2783
moniami01,Mickey,Moniak,h,1,l,r,1998,,,,,,
montafr02,Frankie,Montas,p,1,r,r,1993,montafr02,593423,67243,2117122,33249,14309
monteje01,Jesus,Montero,h,1,r,r,1989,monteje01,524968,57472,1495872,29448,5514
montemi01,Miguel,Montero,h,1,l,r,1983,montemi01,471083,39835,580594,28586,3364
montera01,Rafael,Montero,p,1,r,r,1990,montera01,606160,69637,2038824,32631,12760
montgjo01,Jordan,Montgomery,p,1,l,l,1992,montgjo01,656756,104855,2453275,38173,16511
montgmi01,Mike,Montgomery,p,1,l,l,1989,montgmi01,543557,58857,1708184,31092,4869
montzlu01,Luke,Montz,h,1,r,r,1983,montzlu01,452215,46401,1639015,29257,6601
mooread01,Adam,Moore,h,1,r,r,1984,mooread01,446192,52441,1225742,29491,9362
moorean02,Andrew,Moore,p,1,r,r,1994,moorean02,621058,106502,2211218,35035,17553
moorema02,Matt,Moore,p,1,l,l,1989,moorema02,519043,57473,1739600,31099,1890
mooresc02,Scott,Moore,h,1,l,r,1983,mooresc02,445599,45453,547900,28589,4390
moorety01,Tyler,Moore,h,1,r,r,1987,moorety01,489138,58470,1740975,30635,7244
moralfr01,Franklin,Morales,p,1,l,l,1986,moralfr01,462985,48448,1200730,28675,5088
moralke01,Kendrys,Morales,h,1,s,r,1983,moralke01,434778,45379,534114,6188,8610
moranco01,Colin,Moran,h,1,l,r,1992,moranco01,592567,102040,2070065,33200,16909
morbaju01,Julio,Morban,h,1,l,l,1992,,573650,60305,2027443,32596,sa503304
morejad01,Adrian,Morejon,p,1,l,l,1999,,,,,,
morelbr01,Brent,Morel,h,1,r,r,1987,morelbr01,543569,58918,1708037,30601,6402
morelmi01,Mitch,Moreland,h,1,l,l,1985,morelmi01,519048,57476,1666536,30452,3086
morendi01,Diego,Moreno,p,1,r,r,1987,morendi01,514981,56150,2167517,33775,6238
morgaad01,Adam,Morgan,p,1,l,l,1990,morgaad01,605388,70472,2039892,32636,12580
morgany01,Nyjer,Morgan,h,1,l,l,1980,morgany01,460579,48487,1099503,28885,4885
morimsh01,Shawn,Morimando,p,1,l,l,1992,morimsh01,596049,70403,2210219,34866,13606
morinmi01,Mike,Morin,p,1,r,r,1991,morinmi01,573046,99992,2050371,32949,13442
morneju01,Justin,Morneau,h,1,l,r,1981,morneju01,408047,31760,288974,5379,1737
morofma01,Max,Moroff,h,1,s,r,1993,morofma01,621559,100663,2171093,34058,14556
moronre01,Reyes,Moronta,p,1,r,r,1993,moronre01,606625,69826,2444513,36069,14966
morriaj01,A.J.,Morris,p,1,r,r,1986,morriaj01,571963,60630,2119768,31602,9919
morriak01,Akeel,Morris,p,1,r,r,1992,morriak01,592570,67057,2159739,33649,12185
morribr01,Bryan,Morris,p,1,l,r,1987,morribr01,457768,51993,1725407,30497,10234
morrilo01,Logan,Morrison,h,1,l,l,1987,morrilo01,489149,51804,1630087,30536,9205
morrobr01,Brandon,Morrow,p,1,r,r,1984,morrobr01,453344,52232,1200838,28734,9346
morsemi01,Michael,Morse,h,1,r,r,1982,morsemi01,434604,40007,489791,6300,3035
mortecl01,Clayton,Mortensen,p,1,r,r,1985,mortecl01,489150,56160,1537189,29685,3166
mortoch02,Charlie,Morton,p,1,r,r,1983,mortoch02,450203,48258,1390876,29155,4676
moscojo01,Jon,Moscot,p,1,r,r,1991,moscojo01,621209,100550,2166444,33679,13849
mossbr01,Brandon,Moss,h,1,l,r,1983,mossbr01,461235,45457,490865,28844,4467
motteja01,Jason,Motte,p,1,r,r,1982,motteja01,435400,48314,546238,29256,5861
motteta01,Taylor,Motter,h,1,r,r,1989,motteta01,600301,69304,2043829,32715,12399
moustmi01,Mike,Moustakas,h,1,l,r,1988,moustmi01,519058,57478,1232128,29999,4892
moyaga01,Gabriel,Moya,p,1,l,l,1995,moyaga01,622382,100857,2791768,38250,16348
moyast01,Steven,Moya,h,1,l,r,1991,moyast01,570615,66299,1956965,32257,11854
moylape01,Peter,Moylan,p,1,r,r,1978,moylape01,493247,49614,1102973,6500,4891
mujiced01,Edward,Mujica,p,1,r,r,1984,mujiced01,465629,46483,580528,28501,3970
mulleco01,Conor,Mullee,p,1,r,r,1988,mulleco01,571969,66572,2227899,35738,11580
muncyma01,Max,Muncy,h,1,l,r,1990,muncyma01,571970,100007,2106304,33303,13301
munoda01,Danny,Muno,h,1,s,r,1989,munoda01,594940,68788,1953518,32192,12214
munozya01,Yairo,Munoz,h,1,r,r,1995,,622168,100748,2167485,33828,sa657210
munsoke01,Kevin,Munson,p,1,r,r,1989,,576409,66733,1918582,31538,sa526289
muratto01,Toru,Murata,p,1,l,r,1985,muratto01,538506,68998,2121145,33503,11652
murphjr01,John Ryan,Murphay,h,1,r,r,1991,murphjr01,571974,60633,1813193,31477,10346
murphda08,Daniel,Murphy,h,1,l,r,1985,murphda08,502517,50312,1208667,29200,4316
murphda07,David,Murphy,h,1,l,l,1981,murphda07,461815,45458,486548,28582,6035
murphdo01,Donnie,Murphy,h,1,r,r,1983,murphdo01,430906,40112,393372,6130,4704
murphto04,Tom,Murphy,h,1,r,r,1991,murphto04,608596,70673,2064804,33225,13499
murraco02,Colton,Murray,p,1,r,r,1990,murraco02,605396,69560,1961536,32435,12264
musgrjo01,Joe,Musgrove,p,1,r,r,1992,musgrjo01,605397,70473,2002312,34848,12970
mustero01,Ronnier,Mustelier,h,1,r,r,1984,,608589,70668,1958130,32289,sa601536
myerswi01,Wil,Myers,h,1,r,r,1990,myerswi01,571976,60635,1744704,31265,10047
nadyxa01,Xavier,Nady,h,1,r,r,1978,nadyxa01,294558,16624,205682,4564,1658
napolmi01,Mike,Napoli,h,1,r,r,1981,napolmi01,435063,31606,293103,28444,3057
naquity01,Tyler,Naquin,h,1,l,r,1991,naquity01,571980,70362,2044528,32788,13359
narvaom01,Omar,Narvaez,h,1,l,r,1992,narvaom01,553882,66068,2171702,34254,13338
narvech01,Chris,Narveson,p,1,l,l,1981,narvech01,429780,31392,448956,6215,2141
nathajo01,Joe,Nathan,p,1,r,r,1974,nathajo01,150274,461,21655,4044,1122
navada01,Daniel,Nava,h,1,s,l,1983,navada01,537953,58488,1601139,30910,5450
navardi01,Dioner,Navarro,h,1,s,r,1984,navardi01,425900,40216,387245,5902,3179
navaref01,Efren,Navarro,h,1,l,l,1986,navaref01,519068,56991,1671055,30337,9854
navarre01,Rey,Navarro,h,1,s,r,1989,navarre01,519071,56996,1665900,31306,6008
nealth01,Thomas,Neal,h,1,r,r,1987,nealth01,489166,51808,1733549,30572,9461
nealza01,Zach,Neal,p,1,r,r,1988,nealza01,594943,67829,2118882,31806,11294
negrokr01,Kristopher,Negron,h,1,r,r,1986,negrokr01,502117,50131,1600292,29307,5306
nelsoch01,Chris,Nelson,h,1,r,r,1985,nelsoch01,455126,48454,548998,30156,8175
nelsoji02,Jimmy,Nelson,p,1,r,r,1989,nelsoji02,519076,65895,2044107,32738,10547
nerishe01,Hector,Neris,p,1,r,r,1989,nerishe01,593576,67355,1960527,32377,11804
nesbian01,Angel,Nesbitt,p,1,r,r,1990,nesbian01,553970,66094,2159713,33645,13415
neshepa01,Pat,Neshek,p,1,s,r,1980,neshepa01,450212,40263,549738,28489,4682
neverdo01,Dovydas,Neverauskas,p,1,r,r,1993,neverdo01,596720,68132,2228429,35804,11604
newcose01,Sean,Newcomb,p,1,l,l,1993,newcose01,656794,104863,2165525,33856,16943
newmake01,Kevin,Newman,h,1,r,r,1993,,,,,,
ngoepgi01,Gift,Ngoepe,h,1,r,r,1990,ngoepgi01,547912,59480,1740978,30788,10340
nicasju01,Juan,Nicasio,p,1,r,r,1986,nicasju01,504379,57000,1725393,30511,7731
nichobr01,Brett,Nicholas,h,1,l,r,1988,nichobr01,592592,67064,1957218,32280,11192
nickemi01,Mike,Nickeas,h,1,r,r,1983,nickemi01,435081,46457,538914,29665,7419
nicolju01,Justin,Nicolino,p,1,l,l,1991,nicolju01,592593,68637,1935824,31708,11754
nidoto01,Tomas,Nido,h,1,r,r,1994,nidoto01,621512,100653,2443614,36068,13755
niesejo01,Jon,Niese,p,1,l,l,1986,niesejo01,477003,46468,1537190,29219,4424
nietoad01,Adrian,Nieto,h,1,s,r,1989,nietoad01,543589,58494,2052553,33007,10294
nieuwki01,Kirk,Nieuwenhuis,h,1,l,r,1987,nieuwki01,543590,58495,1667064,30218,6400
nievewi01,Wil,Nieves,h,1,r,r,1977,nievewi01,408242,11429,225410,5219,1556
nimmobr01,Brandon,Nimmo,h,1,l,r,1993,nimmobr01,607043,70524,1894663,32159,12927
nixja01,Jayson,Nix,h,1,r,r,1982,nixja01,434624,40354,292038,28951,3790
nixla01,Laynce,Nix,h,1,l,l,1980,nixla01,425556,31708,225411,5576,1766
noelri02,Rico,Noel,h,1,r,r,1989,noelri02,592596,67065,1810709,31370,10585
noesihe01,Hector,Noesi,p,1,r,r,1987,noesihe01,456051,52416,1725348,30502,3292
nolaaa01,Aaron,Nola,p,1,r,r,1993,nolaaa01,605400,70943,2133925,33709,16149
nolaau01,Austin,Nola,h,1,r,r,1989,,543592,71054,2050477,32961,sa577789
nolasri01,Ricky,Nolasco,p,1,r,r,1982,nolasri01,445060,40375,580595,6491,3830
nolinse01,Sean,Nolin,p,1,l,l,1989,nolinse01,543594,65982,2043264,32709,11341
noonani01,Nick,Noonan,h,1,l,r,1989,noonani01,519082,57009,1587075,30307,6880
norbejo01,Jordan,Norberto,p,1,l,l,1986,norbejo01,467099,49831,1669887,30406,8432
norribu01,Bud,Norris,p,1,r,r,1985,norribu01,502032,50098,1657583,30369,9492
norrida01,Daniel,Norris,p,1,l,l,1993,norrida01,596057,70778,1956960,33199,13475
norride01,Derek,Norris,h,1,r,r,1989,norride01,519083,57013,1669888,30608,6867
nottija01,Jacob,Nottingham,h,1,r,r,1995,,,,,,
novaiv01,Ivan,Nova,p,1,r,r,1987,novaiv01,467100,49832,1655641,30400,1994
nunezed02,Eduardo,Nunez,h,1,r,r,1987,nunezed02,456488,48318,1098979,30290,6848
nunezre01,Renato,Nunez,h,1,r,r,1994,nunezre01,600524,69321,2044537,32778,14503
nunovi01,Vidal,Nuno,p,1,l,l,1987,nunovi01,573064,60488,2040769,32706,9674
obriepe01,Peter,O'Brien,h,1,r,r,1990,obriepe01,598284,68318,2116989,33179,13288
oconnju01,Justin,O'Conner,h,1,r,r,1992,,592604,67068,1757990,31828,sa548314
odayda01,Darren,O'Day,p,1,r,r,1982,odayda01,503285,50555,1208736,29081,3321
oflaher01,Eric,O'Flaherty,p,1,l,l,1985,oflaher01,447714,46413,1103051,28549,5746
ogradch01,Chris,O'Grady,p,1,r,l,1990,ogradch01,622217,100780,2171838,34294,13818
omallsh01,Shawn,O'Malley,h,1,s,r,1987,omallsh01,502523,50314,1740982,30711,9629
orourry01,Ryan,O'Rourke,p,1,r,l,1988,orourry01,594951,67836,2164750,33670,10976
osullse01,Sean,O'Sullivan,p,1,r,r,1987,osullse01,457711,51986,1520597,29334,9137
oneilty01,Tyler,O’Neill,h,1,r,r,1995,,,,,,
obergsc01,Scott,Oberg,p,1,r,r,1990,obergsc01,623184,101264,2117269,33256,13911
oberhbr01,Brett,Oberholtzer,p,1,l,l,1989,oberhbr01,519085,58503,1795903,31113,3855
odorro01,Rougned,Odor,h,1,l,r,1994,odorro01,596059,69270,1947857,32170,12282
odorija01,Jake,Odorizzi,p,1,r,r,1990,odorija01,543606,58507,1757975,31654,6397
ogandal01,Alexi,Ogando,p,1,r,r,1983,ogandal01,468396,49910,1174266,30549,10261
ogandne01,Nefi,Ogando,p,1,r,r,1989,ogandne01,596331,68111,2159840,33642,12253
ohse01,Seung-Hwan,Oh,p,1,r,r,1982,ohse01,493200,51354,2216254,34893,18719
ohlenro01,Ross,Ohlendorf,p,1,r,r,1982,ohlenro01,456027,46437,1200057,28695,8268
ohlmami01,Mike,Ohlman,h,1,r,r,1990,ohlmami01,572000,60640,2052620,33026,10347
ohmanwi01,Will,Ohman,p,1,l,l,1977,ohmanwi01,349193,17455,205104,4563,296
okertst01,Steven,Okert,p,1,l,l,1991,okertst01,595345,68933,2167292,33716,13580
olivean01,Andy,Oliver,p,1,l,l,1987,olivean01,501989,64670,1740981,30764,10257
olivehe01,Hector,Olivera,h,1,r,r,1985,olivehe01,493343,54488,2171333,34735,17528
olivele01,Lester,Oliveros,p,1,r,r,1988,olivele01,500902,51681,1741054,30804,9167
olivomi01,Miguel,Olivo,h,1,r,r,1978,olivomi01,400018,1549,223565,5355,1638
olmedra01,Ray,Olmedo,h,1,s,r,1981,olmedra01,408232,31573,225413,5508,1718
olmosed01,Edgar,Olmos,p,1,l,l,1990,olmosed01,543607,58510,2027447,31831,10174
olsonma02,Matt,Olson,h,1,l,r,1994,olsonma02,621566,100668,2044509,32767,14344
olsonty01,Tyler,Olson,p,1,r,l,1989,olsonty01,621397,102149,2166760,33695,14741
oltmi01,Mike,Olt,h,1,r,r,1988,oltmi01,592609,67070,1757980,31218,10698
ondrulo01,Logan,Ondrusek,p,1,r,r,1985,ondrulo01,446185,46451,1725349,30393,3677
orewiau01,Austin,Orewiler,p,1,r,r,1993,,664197,106593,,,sa87567
orlanpa01,Paulo,Orlando,h,1,r,r,1985,orlanpa01,449181,52285,1208670,29357,8628
orrpe01,Pete,Orr,h,1,l,r,1979,orrpe01,434681,40607,292414,6088,2748
ortegjo01,Jose,Ortega,p,1,r,r,1988,ortegjo01,514639,57042,1784664,31514,9651
ortegra01,Rafael,Ortega,h,1,l,r,1991,ortegra01,542364,59705,2017392,31833,10323
ortizda02,Danny,Ortiz,h,1,l,l,1990,ortizda02,543611,58862,2046165,32857,10317
ortizda01,David,Ortiz,h,1,l,l,1975,ortizda01,120074,1499,8236,3748,745
ortizjo05,Joe,Ortiz,p,1,l,l,1990,ortizjo05,517451,57046,1812546,31440,7955
osichjo01,Josh,Osich,p,1,l,l,1988,osichjo01,592612,68643,2042093,32665,11528
osunajo01,Jose,Osuna,h,1,r,r,1992,osunajo01,591741,66895,2170025,33918,12937
osunaro01,Roberto,Osuna,p,1,r,r,1995,osunaro01,532077,68997,2042942,32693,13764
oteroda01,Dan,Otero,p,1,r,r,1985,oteroda01,519096,57047,1601533,30328,7385
ottavad01,Adam,Ottavino,p,1,s,r,1985,ottavad01,493603,51434,1537191,29705,1247
outmajo01,Josh,Outman,p,1,l,l,1984,outmajo01,489189,46496,1447030,29251,4004
ovallga01,Gabriel,Ovalle,h,1,s,r,1994,,650434,104193,,,sa828252
overtdi01,Dillon,Overton,p,1,l,l,1991,overtdi01,592614,68645,2068551,33777,15627
nunezle01,Juan Carlos,Oviedo,p,1,r,r,1982,nunezle01,434663,40448,533057,6272,2886
owenshe02,Henry,Owens,p,1,l,l,1992,owenshe02,596064,70765,2049944,33211,13143
owensru01,Rudy,Owens,p,1,l,l,1987,owensru01,502168,57485,1754000,31072,5226
owingch01,Chris,Owings,h,1,r,r,1991,owingch01,572008,60931,1741384,30862,10030
owingmi01,Micah,Owings,p,1,r,r,1982,owingmi01,452249,46510,1098982,28660,4253
ozunama01,Marcell,Ozuna,h,1,r,r,1990,ozunama01,542303,59145,1953522,31668,10324
pachejo01,Jordan,Pacheco,h,1,r,r,1986,pachejo01,457574,57053,1736379,30605,2677
paganan01,Angel,Pagan,h,1,s,r,1981,paganan01,434636,40737,490155,6488,2918
paganem01,Emilio,Pagan,p,1,l,r,1991,paganem01,641941,102705,2120160,33403,14771
pagnoma01,Matt,Pagnozzi,h,1,r,r,1982,pagnoma01,431166,48304,484528,29706,6046
palkada01,Daniel,Palka,h,1,l,l,1991,,594953,68790,2171296,34108,sa549449
palmema01,Matt,Palmer,p,1,r,r,1979,palmema01,461212,40753,1199459,29214,4457
panikjo01,Joe,Panik,h,1,l,r,1990,panikjo01,605412,69564,1894644,32087,11936
papeljo01,Jonathan,Papelbon,p,1,r,r,1980,papeljo01,449097,45568,549684,6373,5975
pareded01,Eduardo,Paredes,p,1,r,r,1995,pareded01,622161,100742,2444541,36047,16344
pareded02,Edward,Paredes,p,1,l,l,1986,pareded02,487675,50043,1725462,30569,4168
paredji01,Jimmy,Paredes,h,1,s,r,1988,paredji01,517370,57065,1740985,30680,5481
parkebl01,Blake,Parker,p,1,r,r,1985,parkebl01,453284,51962,1725475,30517,5224
parkeja03,Jarrett,Parker,h,1,l,l,1989,parkeja03,592620,68648,1813025,31499,11624
parkeja02,Jarrod,Parker,p,1,r,r,1988,parkeja02,519105,57744,1531180,29806,4913
parkeky01,Kyle,Parker,h,1,r,r,1989,parkeky01,592621,68649,1765820,31953,11763
parmech01,Chris,Parmelee,h,1,l,l,1988,parmech01,476633,49779,1670981,30228,2554
parmlia01,Ian,Parmley,h,1,l,l,1989,parmlia01,622210,100776,2734001,36379,13821
parnebo01,Bobby,Parnell,p,1,r,r,1984,parnebo01,458730,48365,1537192,29227,9926
parrage01,Gerardo,Parra,h,1,l,l,1987,parrage01,467827,49890,1208924,29807,8553
parrama01,Manny,Parra,p,1,l,l,1982,parrama01,448159,40798,392119,28827,4279
parrian01,Andy,Parrino,h,1,s,r,1985,parrian01,519107,57265,1602166,30339,3972
partccu01,Curtis,Partch,p,1,r,r,1987,partccu01,489197,57072,2027395,32588,1333
pastoty01,Tyler,Pastornicky,h,1,r,r,1989,pastoty01,543629,58524,1740986,30710,6777
paterjo01,Joe,Paterson,p,1,r,l,1986,paterjo01,519110,57598,1787644,30992,2565
pattejo03,Jordan,Patterson,h,1,l,l,1992,pattejo03,641958,102708,2170130,33953,15119
pattere02,Red,Patterson,p,1,r,r,1987,pattere02,572017,66578,2049621,33025,10710
pattosp01,Spencer,Patton,p,1,r,r,1988,pattosp01,607359,69954,2120864,33477,12361
pattotr01,Troy,Patton,p,1,s,l,1985,pattotr01,461856,48398,1205561,28686,8368
paulxa01,Xavier,Paul,h,1,l,r,1985,paulxa01,449082,48402,1098984,28985,5963
pauleda01,David,Pauley,p,1,r,r,1983,pauleda01,456102,40843,580598,28478,3625
paulida01,David,Paulino,p,1,r,r,1994,paulida01,600944,70418,2210085,34846,17418
paulife01,Felipe,Paulino,p,1,r,r,1983,paulife01,462956,46454,580599,28871,3777
pauliro01,Ronny,Paulino,h,1,r,r,1981,pauliro01,425661,40851,225415,5394,2129
paulsbe01,Ben,Paulsen,h,1,l,r,1987,paulsbe01,572019,60645,1800287,31045,9741
paxtoja01,James,Paxton,p,1,l,l,1988,paxtoja01,572020,68467,1805124,31980,11828
pazosja01,James,Pazos,p,1,r,l,1991,pazosja01,572021,99999,2120486,33426,13323
peacobr01,Brad,Peacock,p,1,r,r,1988,peacobr01,502748,57086,1833104,31591,5401
pearcst01,Steve,Pearce,h,1,r,r,1983,pearcst01,456665,48428,1221813,28886,9957
peavyja01,Jake,Peavy,p,1,r,r,1981,peavyja01,408241,638,288915,5019,1051
pederjo01,Joc,Pederson,h,1,l,l,1992,pederjo01,592626,67072,1811026,31392,11899
pedrodu01,Dustin,Pedroia,h,1,r,r,1983,pedrodu01,456030,45464,547429,6393,8370
pegueca01,Carlos,Peguero,h,1,l,l,1987,pegueca01,451713,52503,1740988,31587,8760
peguefr01,Francisco,Peguero,h,1,r,r,1988,peguefr01,501317,50690,1666195,30402,5496
pelfrmi01,Mike,Pelfrey,p,1,r,r,1984,pelfrmi01,460059,49616,585032,28507,5203
penaar01,Ariel,Pena,p,1,r,r,1989,penaar01,516414,57095,1915036,32036,10240
penabr01,Brayan,Pena,h,1,s,r,1982,penabr01,430910,40947,392100,6285,3231
penaca01,Carlos,Pena,h,1,l,l,1978,penaca01,150289,1443,127567,4594,934
penafe01,Felix,Pena,p,1,r,r,1990,penafe01,570240,66234,2217546,34920,13403
penafr01,Francisco,Pena,h,1,r,r,1989,penafr01,506747,57096,1205583,30531,8298
penara02,Ramiro,Pena,h,1,s,r,1985,penara02,455369,48481,594100,30121,8841
pencehu01,Hunter,Pence,h,1,r,r,1983,pencehu01,452254,45465,584806,28687,8252
pennicl01,Cliff,Pennington,h,1,s,r,1984,pennicl01,460060,48486,583198,29210,3395
pennybr01,Brad,Penny,p,1,r,r,1978,pennybr01,207267,524,28145,4115,535
peralda01,David,Peralta,h,1,l,l,1987,peralda01,444482,52260,2119697,33384,2136
peraljh01,Jhonny,Peralta,h,1,r,r,1982,peraljh01,425509,40963,224393,5527,1738
peraljo01,Joel,Peralta,p,1,r,r,1976,peraljo01,407908,40962,538896,6287,2332
peralwa01,Wandy,Peralta,p,1,l,l,1991,peralwa01,593974,67604,2264742,36036,14295
peralwi01,Wily,Peralta,p,1,r,r,1989,peralwi01,503449,50538,1784971,31140,7738
perazjo01,Jose,Peraza,h,1,r,r,1994,perazjo01,606299,69752,1962826,32470,13593
perdolu01,Luis,Perdomo,p,1,r,r,1984,perdolu01,466412,49641,1655643,30260,5380
perdolu02,Luis,Perdomo,p,1,r,r,1993,perdolu02,606131,69614,2211467,35970,14682
perezau01,Audry,Perez,h,1,r,r,1988,perezau01,542233,58532,1794768,31993,9176
perezca02,Carlos,Perez,h,1,r,r,1990,perezca02,542208,59074,1945613,30237,10642
perezch01,Chris,Perez,p,1,r,r,1985,perezch01,453198,51934,1209053,29134,5213
perezde01,Delvin,Perez,h,1,r,r,1998,,,,,,
perezeu01,Eury,Perez,h,1,r,r,1990,perezeu01,516811,57115,1756632,31286,10299
perezhe01,Hernan,Perez,h,1,r,r,1991,perezhe01,541650,59021,1741611,30878,5751
perezju02,Juan,Perez,h,1,r,r,1986,perezju02,543633,60026,1794785,32011,5371
perezju01,Juan,Perez,p,1,r,l,1978,perezju01,448722,48291,,28605,2557
perezlu01,Luis,Perez,p,1,l,l,1985,perezlu01,469802,50003,1654343,30083,6389
perezma02,Martin,Perez,p,1,l,l,1991,perezma02,527048,58533,1674411,31098,6902
perezol01,Oliver,Perez,p,1,l,l,1981,perezol01,424144,639,225417,5192,1514
perezra01,Rafael,Perez,p,1,l,l,1982,perezra01,460370,48310,580526,6512,4078
perezro02,Roberto,Perez,h,1,r,r,1988,perezro02,547379,59467,1740989,32265,2900
perezsa02,Salvador,Perez,h,1,r,r,1990,perezsa02,521692,57335,1793168,31127,7304
perezwi01,Williams,Perez,p,1,r,r,1991,perezwi01,554234,66155,2159712,33650,11592
perezye01,Yefri,Perez,h,1,s,r,1991,perezye01,570639,66317,2171833,34295,12090
perkica01,Cameron,Perkins,h,1,r,r,1990,perkica01,573088,100025,2120630,33507,13444
perkigl01,Glen,Perkins,p,1,l,l,1983,perkigl01,450282,48557,549693,6482,8041
perryry01,Ryan,Perry,p,1,r,r,1987,perryry01,543634,58534,1660427,30116,8799
pestavi01,Vinnie,Pestano,p,1,r,r,1985,pestavi01,502260,57123,1771184,30964,4782
peterdi01,Dillon,Peters,p,1,l,l,1992,peterdi01,596071,70921,2699269,36169,18790
peterbr01,Bryan,Petersen,h,1,l,r,1986,peterbr01,519128,57494,1671056,30240,2567
peterbr02,Brock,Peterson,h,1,r,r,1983,peterbr02,453857,48586,1226052,30225,4984
peterdj01,D.J.,Peterson,h,1,r,r,1991,,592637,68653,2066297,33208,sa549926
peterja01,Jace,Peterson,h,1,l,r,1990,peterja01,607054,69854,1959186,32323,12325
petersh01,Shane,Peterson,h,1,l,l,1988,petersh01,451089,58267,1811027,31381,7423
